Country,Code,Year,LifeExpectancy_LR,AirPollution,AlcoholConsumption,TempAnnualMean,Temp5YrSmooth,Adult Mortality_LR,infant deaths_LR,Alcohol_LR,percentage expenditure_LR,Hepatitis B_LR,Measles_LR,BMI_LR,under-five deaths_LR,Polio_LR,Total expenditure_LR,Diphtheria_LR,HIV/AIDS_LR,GDP_LR,Population_LR,thinness  1-19 years_LR,thinness 5-9 years_LR,Income composition of resources_LR,Schooling_LR,Mortality Rate under 5,TB_Cases_per_100k,Mean years of schooling,Share of Population Using Clean Cooking Fuels (%),Infant Mortality Rate – Total (per 100 births),Population Using Safe Water (%),Sterberate Alkohol,Sterberate Drogen,Primary energy consumption
United Arab Emirates,ARE,2018,82.4493,45.9879061419392,2.37,28.76,28.62,89.46764705882288,1.0,1.8545000000000016,1968.9669599094104,99.00147058823529,209.5,49.38544117647052,1.0,98.2897058823529,4.297738095238088,97.89852941176468,0.1,23375.94880323531,13456563.520530397,5.096323529411762,4.948676470588236,0.8459514705882354,13.936617647058824,6.7,1.0,9.482,100.0,0.5325939,64.71782099599137,0.2007009537461681,0.9977553698729288,1150.513
United Kingdom,GBR,2018,81.1229,10.2397854923418,10.82,9.49,9.61,56.29264705882315,2.6985294117647243,10.349617647058807,0.0,83.86914997675701,1379.3500000000058,71.68411764705843,3.830882352941181,96.67352941176466,10.536785714285713,96.67352941176466,0.1,8307.809811306384,13456563.520530397,0.8488235294117672,0.5294117647058818,0.6598513368983958,12.4773440285205,4.4,8.1,12.808,100.0,0.37907103,99.85265,2.4303559824166205,8.463180904352406,2246.8015
United States,USA,2018,78.7997,7.8220065111125,9.57,9.89,10.18,-37.96470588235388,21.972058823529323,9.047619047619037,0.0,89.96029411764698,311.53382352941117,88.40588235294035,25.43823529411759,117.23823529411766,18.816047619047595,95.15588235294118,0.1,8307.809811306384,13456563.520530397,0.714264705882353,0.5830882352941185,0.6598513368983958,12.4773440285205,6.5,3.0,13.308,100.0,0.5582502,96.85243,5.1446708572740185,24.085774072490697,26768.986
Uruguay,URY,2018,77.5273,10.1340724978496,5.45,18.24,18.28,112.04705882352937,-0.41029411764705515,6.061095238095238,708.4625714458216,95.625,0.0,55.83720588235286,0.008823529411785103,95.79411764705878,9.219071428571425,109.66176470588243,0.1,15942.981154032517,2914936.1808823645,1.3745588235294122,1.326029411764715,0.806791176470588,16.07279411764705,7.7,34.0,8.716,100.0,0.6490081,64.71782099599137,2.4745259086106373,2.899209627426981,66.96002
Uzbekistan,UZB,2018,71.9988,34.8354317604587,2.6,13.83,14.22,182.63529411764705,12.441176470588061,0.940416666666664,40.23242358900882,105.93626373626421,120.19117647058738,37.210441176470624,13.319117647058647,98.79411764705881,6.454357142857134,98.7,0.10279411764706126,1078.4235416974989,-598497.030882299,2.8364705882352865,2.9804411764705847,0.8163661764705878,12.599558823529435,16.4,70.0,8.577655464699909,84.2,1.4625602,75.66172,0.6402012452913823,1.0143094156115993,540.08813
Vanuatu,VUT,2018,70.6259,14.6439252034392,1.87,24.36,24.48,110.6676470588236,0.0,-0.021869047619048843,499.0651886523701,69.25,-11.891176470588107,46.62338235294118,0.0,64.35000000000002,4.626773809523826,77.11323529411766,0.1,3169.2391661397123,172779.45441176556,1.4097058823529416,1.3038235294117584,0.9185647058823463,11.175588235294114,18.0,46.0,8.577655464699909,7.9,1.7128795,64.71782099599137,0.7673334068091203,0.8703720832536523,0.99481606
Venezuela,VEN,2018,72.6415,16.3445343718253,3.02,25.57,25.94,155.21764705882356,8.29411764705884,6.644107142857109,0.0,103.67941176470595,-273.4367647058825,52.998970588235295,8.80441176470589,76.46323529411768,5.18134523809524,87.92499999999973,0.1,8307.809811306384,13456563.520530397,1.5141176470588213,1.4050000000000011,0.8089441176470586,15.820147058823636,24.3,48.0,9.206,96.1,2.1181026,64.71782099599137,0.476738701419828,0.639439494907124,727.8724
Vietnam,VNM,2018,74.1004,20.1630176303186,9.34,24.82,25.15,102.30441176470595,26.794117647058783,5.22408333333334,0.0,89.91208791208794,330.72058823530097,20.689999999999827,32.54705882352937,95.63235294117646,8.012333333333288,88.63088235294117,0.0897058823529413,8307.809811306384,13456563.520530397,13.689705882352968,14.275441176470622,0.7061367647058816,13.047352941176484,21.4,182.0,8.206,90.7,1.7013794,55.66161,0.996169905469886,2.1569303933285875,1083.2736
Yemen,YEM,2018,65.9154,43.9103483345439,0.028,25.5,25.71,233.69264705882324,31.222058823529323,0.014726190476190837,0.0,98.38235294117658,70.36176470585633,33.286764705882355,37.72794117647027,69.75,6.218476190476196,72.99558823529411,0.1,8307.809811306384,13456563.520530397,13.520882352941179,13.314558823529424,0.5195691176470589,9.307647058823534,47.0,48.0,5.192,61.3,3.6590142,64.71782099599137,0.0894932080501706,0.9571225060407176,36.047256
Zambia,ZMB,2018,62.1381,23.3367199131656,3.85,21.94,22.26,191.9176470588245,21.84117647058838,1.5353333333333126,154.19689123570788,57.9636363636364,-5639.210294117685,19.914411764705847,29.76911764705892,25.89558823529387,3.2291785714286334,56.986764705882706,-0.7320588235293144,1762.1545785739727,6646975.442647055,5.990294117647039,5.755735294117642,0.6186779411764718,13.426764705882363,55.2,346.0,8.182,12.2,4.3406525,64.71782099599137,1.0515172515386737,1.806532060021527,62.3282
Zimbabwe,ZWE,2018,60.9055,19.1120993372982,3.63,22.09,22.13,331.49558823529514,25.991176470588243,7.63900000000001,45.873412119570276,90.43529411764712,1021.7617647058833,21.113529411764716,37.30735294117642,101.41176470588289,5.917452380952376,96.04852941176432,-5.819411764706274,351.2837877239708,7833517.966176473,6.5307352941176475,6.27411764705883,0.494836764705882,10.322205882352947,52.3,210.0,8.204,30.0,3.7838893,26.807938,0.2738849249098193,0.77351504007342,51.80943
Afghanistan,AFG,2019,62.9411,58.3308722306744,0.016,13.58,13.85,286.26176470588234,56.332352941176396,0.011499999999999955,92.83993280905815,65.49264705882354,-487.8897058823495,20.87470588235294,74.56764705882324,66.06470588235288,8.410455882352942,86.66029411764703,0.1,757.4232236397074,17091026.629411697,22.79970588235301,24.94529411764711,0.5335544117647046,11.946617647058815,63.3,189.0,5.514,32.45,4.8751664,27.491734,0.1678934894616179,1.4986110927771243,30.314272
Albania,ALB,2019,79.4669,15.70470712234,5.11,13.33,13.07,97.20147058823386,-0.2426470588235361,5.5986176470588305,501.23616416698496,100.16470588235296,-122.33823529411893,61.35852941176472,0.683823529411768,99.68088235294118,5.4780147058823445,99.66911764705878,0.1,5172.90521733393,792481.9352941178,0.8797058823529653,0.9897058823529505,0.7985264705882358,15.475882352941198,9.4,16.0,10.254,81.6,0.8348567,70.665855,0.5180539147392917,1.5967277868527925,33.29553
Algeria,DZA,2019,75.6818,24.3886086444981,0.61,23.65,23.78,45.73235294117512,21.2764705882353,0.5180952380952384,400.6903179627807,121.64685314685266,-2654.6367647058796,61.09779411764703,23.872058823529414,99.79999999999995,7.790428571428606,99.99264705882342,0.1,5352.534737232316,47121676.99411774,5.6861764705882365,5.535294117647055,0.7794676470588229,15.929117647058774,23.3,61.0,8.054,99.7,2.0131328,73.95388,0.1106206780422879,1.65369575390609,694.3489
Angola,AGO,2019,63.0511,24.5988113283925,6.17,21.81,21.79,451.86617647058665,56.82647058823568,11.819523809523844,178.2803333514421,67.4222222222221,3809.3573529411806,22.579852941176455,80.06323529411748,82.38382352941244,3.3634761904761916,89.78088235294126,2.343382352941177,4142.380746086768,6243062.292647004,13.328823529411693,12.937941176470758,0.5813235294117653,13.535000000000082,74.4,351.0,8.577655464699909,49.3,4.989348,64.71782099599137,0.9115904389143832,1.170619441515485,118.654335
Antigua and Barbuda,ATG,2019,77.1681,19.0584631585727,8.51,19.46412393162393,19.46826617826618,70.87941176470486,0.0,8.95133333333331,1813.7113197885628,99.20952380952379,0.0,55.357058823529314,0.0,94.65441176470586,6.071047619047619,99.95294117647057,0.2061764705882343,12950.799734820612,13456563.520530397,3.130735294117642,3.1619117647058843,1.2827676470588472,22.94647058823557,10.3,0.0,8.577655464699909,100.0,0.8662817,64.71782099599137,8.525253413424645,8.86568040998464,3.0427258
Argentina,ARG,2019,76.8475,14.3996238920365,8.04,15.19,15.32,72.98823529411766,6.810294117647118,8.538809523809519,980.7727033368137,101.5934065934066,2.9470588235294315,55.33470588235294,7.823529411764753,98.24558823529412,3.420666666666534,96.02794117647056,0.1,16069.322949236725,46438870.888236046,0.8855882352941222,0.8011764705882349,0.8457735294117636,17.928529411764686,10.5,29.0,9.806,99.9,0.9181042,64.71782099599137,1.0973462682878798,1.2666705553694837,927.35834
Armenia,ARM,2019,75.1931,32.6618235324139,4.98,8.64,8.52,75.80588235294181,1.0,4.674238095238081,291.63000350581206,105.33676470588216,-150.43823529411748,47.52205882352939,1.0,91.12058823529406,3.2443333333333726,95.7294117647059,0.1,4176.923798719537,1891396.775000006,2.0374999999999996,2.1125,0.786079411764705,13.539558823529433,12.1,26.0,10.522,98.1,1.0610454,82.822845,1.03815410711093,1.3087400515890852,45.634823
Australia,AUS,2019,83.2412,9.33099031566264,10.09,22.78,22.56,38.47941176470613,1.0,10.336190476190477,12424.980585239828,90.17857142857144,204.41029411764976,76.67411764705867,0.5632352941176464,108.09264705882333,9.868238095238098,107.84558823529414,0.1,89255.77961613238,18875177.636764526,0.5757352941176457,0.5438235294117657,0.9502235294117645,19.743235294117646,3.8,6.8,12.928,100.0,0.32145995,64.71782099599137,1.7648460075129246,7.267295865710601,1679.8438
Austria,AUT,2019,81.9072,11.4645937760057,11.97,8.46,8.18,49.37941176470622,0.0,11.63257142857141,6363.80645665378,112.80588235294181,191.60735294117694,75.31250000000091,0.0,99.19117647058829,14.449476190476162,96.99852941176482,0.1,51549.65197366197,11017274.852941155,1.8377941176470571,2.055882352941179,0.9115544117647065,15.854264705882358,3.5,6.0,10.366,100.0,0.2864348,98.90262,5.497029675538086,7.723897759979027,427.9604
Azerbaijan,AZE,2019,73.29,22.023834941184,1.97,13.75,13.58,109.65735294117644,3.5088235294117567,1.6550000000000011,310.03961075689585,122.0989010989033,-875.3852941176447,43.32794117647056,3.788235294117726,110.36323529411766,5.83104761904762,97.98970588235306,0.1,8322.131818381837,6748614.738235354,2.6091176470588238,2.7424999999999997,0.8043441176470587,12.970147058823557,22.4,60.0,8.577655464699909,98.0,1.842701,70.16406,2.2441136979200027,2.6163692067027124,185.8906
Bahamas,BHS,2019,71.4084,18.5659528939643,4.39,26.28,26.18,125.2235294117645,0.0,8.112190476190449,0.0,108.31071428571522,0.0,56.84705882352944,0.0,98.28088235294115,9.18100000000004,96.66323529411764,0.12044117647058825,8307.809811306384,13456563.520530397,2.4011764705882364,2.4527941176470573,0.9439397058823502,12.90529411764706,23.5,14.0,8.577655464699909,100.0,1.5382444,64.71782099599137,4.720882437934635,4.963246537950679,16.035286
Bahrain,BHR,2019,80.4706,59.9655174851019,1.58,28.38,28.53,40.311764705882524,0.0,1.4932380952380981,278.64835633008624,98.69999999999999,9.139705882352928,48.18088235294124,0.0,98.67647058823529,4.583476190476176,98.78970588235295,0.1,15367.822140529286,13456563.520530397,6.050441176470587,6.021029411764705,0.8303455882352941,15.117058823529419,7.8,14.0,8.132,100.0,0.59912443,98.90589,0.112894688949251,0.4094382398861784,232.19562
Bangladesh,BGD,2019,72.6254,50.3645265388691,0.005,25.62,25.52,94.6308823529398,46.032352941176214,0.01,55.769891220598765,144.09890109890148,-1306.098529411829,23.235147058823486,44.43529411764757,110.09411764705874,3.625666666666689,102.59264705882356,0.1,861.8853310480918,59022182.70441198,28.217647058823786,19.514705882352928,0.6078117647058825,10.924411764705894,32.4,221.0,7.136,23.5,2.6699767,58.180214,0.0148723852194612,0.4659988564209535,482.46228
Barbados,BRB,2019,76.4951,23.3255430894091,9.47,26.71,26.69,-20.294117647059466,0.0,9.495809523809527,79.096752785852,111.4880952380945,0.0,50.92338235294119,0.0,89.59705882352932,8.024428571428587,93.16764705882349,-0.2663235294117783,15777.631157073542,13456563.520530397,3.558823529411754,3.5348529411764815,0.8113470588235288,16.190882352941173,11.4,0.0,9.628,100.0,1.1087781,64.71782099599137,2.468621732416423,2.658972552342875,7.0530257
Belarus,BLR,2019,74.2555,15.6177925850738,10.9,8.85,8.27,135.07058823529405,-0.5029411764705856,17.388761904761964,858.0569330445142,118.95588235294053,20.973529411764616,52.56044117647053,0.40147058823528425,97.62058823529424,5.351142857142889,105.39558823529433,0.1,7916.332934894133,8715195.785294116,1.607058823529428,1.6914705882352905,0.8532441176470584,16.863970588235304,3.1,29.0,8.577655464699909,99.6,0.23583257,92.85267,27.676591507514384,30.30242776929145,308.7904
Belgium,BEL,2019,81.8353,11.2143791835506,10.28,11.39,11.43,85.49264705882342,-0.5279411764705912,10.74780952380953,2305.4412857641164,146.17205882352937,171.4147058823528,63.33911764705908,1.0,100.45588235294116,-2.2610000000001946,101.01617647058822,0.1,15879.692400249973,9043844.200000048,1.0350000000000001,1.0101470588235308,0.894425,14.88661764705887,3.9,8.9,11.528,100.0,0.32539806,99.71451,4.166375039194087,6.144386863109541,738.434
Belize,BLZ,2019,72.5766,26.1465334719171,5.71,26.05,26.09,174.88088235294117,0.0,7.8958095238095325,569.8644264613977,98.7073529411764,0.0,33.15279411764698,0.0,96.58235294117648,6.697047619047623,96.82794117647057,0.05750000000000455,5040.565374823549,309221.41617646813,3.317794117647061,3.2507352941176393,0.7195588235294115,13.16147058823529,13.5,27.0,10.68,83.1,1.1050837,64.71782099599137,2.7454649569825658,2.859838380905273,3.8457918
Benin,BEN,2019,59.8875,46.5625275293874,8.35,28.17,28.38,236.26176470588234,25.0,0.04857142857142094,72.1219685746346,84.30989010988924,-1117.2705882352893,28.897058823529278,38.438235294117646,53.43088235294135,4.942,66.19558823529411,0.777794117647062,1026.3427437601495,1138013.074999988,6.0988235294117885,5.95588235294116,0.5026147058823529,12.07000000000005,88.0,55.0,6.1,4.8,5.7876787,64.71782099599137,0.7313396664112939,0.7546820251855947,29.695702
Bhutan,BTN,2019,72.0049,30.051897764158,0.2,10.51,10.48,218.98676470588248,-0.2426470588235361,-0.05133333333333212,191.91300094354665,99.77352941176468,-192.26617647058447,24.212352941176277,0.683823529411768,103.03970588235279,3.1534285714286057,100.7073529411764,0.7469117647058852,2742.6316533879144,855755.3602941185,14.37250000000006,14.914705882352905,0.7338455882352974,14.696470588235343,26.5,164.0,8.577655464699909,84.6,2.213313,65.00831,0.4668237155628615,0.9396958937343324,20.914705
Bolivia,BOL,2019,67.8198,24.4849924422413,4.1,20.88,20.95,140.42941176470504,5.1014705882353155,4.900571428571425,0.0,111.55735294117676,-23.323529411764866,45.55441176470589,5.983823529411893,94.89558823529433,5.586571428571428,105.70735294117685,0.14102941176470596,8307.809811306384,13456563.520530397,1.053088235294119,0.9507352941176421,0.685872058823529,13.810294117647054,26.7,106.0,8.972,86.5,2.1834946,64.71782099599137,2.3513079303640505,2.8548595931973355,93.07756
Bosnia and Herzegovina,BIH,2019,77.3939,26.7157922521039,6.38,19.46412393162393,19.46826617826618,76.72499999999991,0.0,4.909333333333322,470.2806734209371,108.6701631701635,1385.9647058823612,58.997941176470704,0.0,62.635294117646936,10.880142857142857,88.57941176470581,0.1,4331.888195955835,1445607.57941176,2.062499999999986,2.0544117647058755,1.1964205882352985,17.33235294117651,6.7,27.0,8.577655464699909,41.9,0.5471361,88.72298,4.744963710360796,4.949653478881567,69.54784
Botswana,BWA,2019,67.1668,19.2035484352255,8.16,22.98,22.37,14.5411764705932,2.0,0.35514285714282323,338.05203451069855,106.5411764705882,-367.4308823529427,44.17500000000018,1.5352941176470267,95.52794117647058,5.932809523809524,94.13823529411769,-14.748235294117876,6090.159758461756,768287.7455882356,6.081176470588218,5.478676470588255,0.7600205882352924,12.898529411764727,45.0,253.0,10.518,64.8,3.347673,64.71782099599137,0.7640765091205268,1.155091752316434,23.667168
Brazil,BRA,2019,75.8093,12.3488400923542,7.67,25.94,25.8,138.3588235294119,16.669117647057647,7.607190476190475,828.3705981698586,98.40294117647062,381.0823529411791,55.87014705882348,17.044117647057647,96.26617647058828,9.335904761904743,95.34999999999997,0.1,13025.971992008854,33015811.92058754,2.4817647058823553,2.3935294117647175,0.7620558823529411,14.470294117647057,15.0,46.0,7.932,96.3,1.3210175,85.190926,3.659791367913446,4.288820445070043,3532.9504
Brunei,BRN,2019,75.049,7.94585811311948,0.41,19.46412393162393,19.46826617826618,75.67058823529419,0.0,0.379095238095238,1853.3018798514968,96.55588235294115,-10.055882352940898,36.63397058823534,0.0,99.12352941176471,1.7635714285714243,100.00882352941176,0.1,29804.092363809003,13456563.520530397,5.259705882352932,4.731323529411782,0.8758367647058822,15.332352941176453,9.8,64.0,8.577655464699909,100.0,0.85725343,64.71782099599137,0.3119890426619096,0.889918760507969,52.704937
Bulgaria,BGR,2019,75.0874,17.5380256575647,11.92,12.81,12.21,125.73676470588235,0.683823529411768,12.035333333333341,605.2846671043517,95.75147058823529,3512.658823529433,64.88044117647064,1.0,91.98382352941172,7.604571428571425,92.17352941176472,0.1,11385.725087976549,8424487.755882382,1.6526470588235185,1.6099999999999994,0.8177058823529411,15.328235294117633,6.7,21.0,10.742,63.38644140290847,0.5584652,96.124565,2.202802269019473,3.006157504155376,211.5514
Burkina Faso,BFA,2019,60.1842,50.7057233570721,9.81,19.46412393162393,19.46826617826618,91.06029411764757,35.92205882352937,3.1501904761904598,77.11342096518092,74.66060606060591,6180.698529411777,21.057205882352946,52.658823529412075,63.385294117646936,6.205142857142857,90.7911764705882,-0.8176470588235816,738.8155150986786,8072776.400000036,8.394558823529394,10.290882352941253,0.6270294117646955,9.233382352941135,88.2,47.0,8.577655464699909,10.3,5.3820634,64.71782099599137,1.0058743210517496,1.0278660019556147,19.840307
Burundi,BDI,2019,62.1801,28.7747369895123,4.13,20.61,20.55,128.34705882353228,20.510294117647106,-1.342952380952397,31.030000750032286,100.64102564102541,-3487.3323529412737,19.86852941176471,28.239705882352837,108.40735294117621,9.761476190476174,117.8485294117645,-1.1133823529411302,206.39058737603045,-1166713.4235295057,6.7317647058823695,6.689999999999998,0.4561676470588232,13.375,56.7,107.0,4.9,0.2,3.9773266,64.71782099599137,1.0566993769565591,1.5968048868423217,3.673369
